Date,Close,Open,High,Low,Volume,SMA_20,SMA_50,Signal_SMA,ADXP,ADXM,ADX,APO,MFI,Signal_MFI,SAR,RSI,Signal_RSI,UltimateOScillator,Signal_UO,upper,middle,lower,Signal_BB,WMA,Signal_WMA,EMA,Signal_EMA,DEMA,Signal_DEMA,STOCH,Signal_STOCH,Close_1,crecimiento,precios_lead1,target
2024-09-03,222.77,228.55,229.0,221.17,50190574,222.56600000000003,221.9032,-1,9.725570167446802,12.537500145797667,14.407415509528766,5.164487179487196,62.43548771257722,-1,232.92,49.33589581673508,0,51.59638761105849,0,235.58529854386617,224.2619244460106,212.93855034815502,0,223.26634408602146,1,222.65210195307645,1,227.6596278921541,1,1.2636343113469144,1,220.85,0.9983988370120086,1.001279094586966,0
2024-09-04,220.85,221.66,221.78,217.48,43840196,223.24700000000007,222.15740000000002,-1,8.753013150702122,14.973750131217898,14.71780522701674,4.630769230769232,55.20892501207595,-1,232.68499999999997,46.28172254447804,0,52.12071764699838,0,233.37583514684846,223.93697926067625,214.49812337450405,0,223.24176344086018,1,222.5358373109425,1,227.11153336292207,1,1.5081081968292258,1,222.38,1.001279094586966,0.9986974027871954,1
2024-09-05,222.38,221.625,225.48,221.52,36615398,223.87500000000009,222.4236,-1,11.577711835631899,13.476375118096108,14.093040131643816,4.200576923076937,54.43373444003028,-1,232.07679999999996,48.991585712315164,0,47.164741202153905,0,231.45223964943926,223.78869552156422,216.12515139368918,0,223.32483870967735,1,222.5257832908817,1,226.7968677723541,1,1.6089251011832895,1,220.82,0.9986974027871954,1.0000754979577762,0
2024-09-06,220.82,223.95,225.24,219.77,48423011,224.25050000000005,222.575,-1,10.419940652068709,13.878737606286498,13.861978428742551,3.774871794871814,46.438720779516146,-1,231.49292799999998,46.4202958418303,0,41.46887027041421,0,229.96372564771457,223.50596261474857,217.04819958178257,0,223.29901075268813,1,222.41573275598608,1,226.30831289955793,1,1.191785883183194,1,220.91,1.0000754979577762,0.9993278766625177,1
2024-09-09,220.91,220.82,221.27,216.71,67179965,224.48400000000007,222.7112,-1,9.377946586861839,15.550863845657851,14.215041929350495,3.219294871794858,44.522809482228695,-1,230.93241088,46.59444387693039,0,46.89082579738685,0,228.99794107134488,223.2587280800106,217.51951508867631,0,223.2718279569892,1,222.3185887072128,1,225.86915795718565,1,0.9723472484146469,-1,220.11,0.9993278766625177,1.0021353820565797,0
2024-09-10,220.11,218.92,221.48,216.73,51591033,224.61300000000006,222.90099999999998,-1,8.650151928175635,13.995777461092066,14.487342039694896,2.841346153846132,38.21453551931514,-1,230.0790662272,45.18846744450741,0,48.63867726838625,0,228.26450638848243,222.95884921524768,217.65319204201293,0,223.18668817204298,1,222.17609911319906,-1,225.3643026623221,1,1.084838514921195,1,222.66,1.0021353820565797,1.0000913683177386,1
2024-09-11,222.66,221.455,223.09,217.89,44587072,224.68250000000003,223.01919999999998,-1,9.395136735358086,12.596199714982859,14.307953867003546,1.978012820512788,39.078968993626695,-1,229.276922253568,50.333008519045364,0,53.365132189152206,0,228.1209359833924,222.9303873852241,217.7398387870558,0,223.26204301075268,1,222.20731852525074,-1,225.21903677925292,1,0.9226937269372721,-1,222.77,1.0000913683177386,0.9997756721978446,1
2024-09-12,222.77,222.5,223.55,219.82,37498225,224.73500000000004,223.0692,-1,8.915623061822286,11.336579743484574,14.017161168812894,1.0128205128204684,45.42278150322049,-1,228.5229069183539,50.54862910279561,0,60.80602756062091,0,228.02428326821692,222.91511239615514,217.80594152409336,0,223.3361935483871,1,222.24362055587972,-1,225.09499437053466,1,0.8666789391631632,-1,222.5,0.9997756721978446,0.9947884017263945,0
2024-09-13,222.5,223.58,224.04,221.91,36766619,224.62400000000002,223.0882,-1,8.514060755640038,10.202921769136116,13.609310477552153,0.0642948717948002,45.20201775094036,-1,227.81413250325267,49.97513089347265,0,58.965059778907424,0,228.0594853814057,222.8755778822356,217.6916703830655,0,223.39144086021506,1,222.2601611651778,1,224.9430488521016,1,0.8756554307116124,-1,216.32,0.9947884017263945,1.0004036539985224,0
2024-09-16,216.32,216.54,217.22,213.92,59357427,224.1375,222.8878,-1,7.6626546800760345,17.172629592222513,14.770453640403455,-0.8989743589744137,43.37827156356385,-1,227.1478845530575,39.05341067517911,0,54.49051449349115,0,228.3296878181924,222.2512371315465,216.1727864449006,0,223.03907526881724,1,221.8769249609728,1,224.02821183190326,1,1.1298749498208718,1,216.79,1.0004036539985224,1.0033147599355743,1
2024-09-17,216.79,215.75,216.9,214.5,45519339,223.68249999999998,222.6672,-1,6.896389212068431,15.455366633000262,15.848658005908232,-2.003461538461579,44.0180843063682,-1,226.0896537888129,40.12511713810361,0,60.05861440204939,0,228.40382121727004,221.73111930949446,215.05841740171888,0,222.72464516129034,1,221.54873625381325,1,223.25421518121186,1,1.3605269634618289,1,220.69,1.0033147599355743,1.0067438910830806,1
2024-09-18,220.69,217.55,222.71,217.54,59894928,223.39149999999995,222.50740000000002,-1,12.01675029086159,13.909829969700235,15.31494384758472,-2.8175000000000523,45.689508946983246,-1,225.11608148570787,48.256002738081705,0,58.77915017072787,0,228.2957592722927,221.6319650895426,214.9681709067925,0,222.6456559139785,1,221.49333391485754,-1,223.03695394920737,-1,1.1181097964629543,1,228.87,1.0067438910830806,0.9994604019584795,1
2024-09-19,228.87,224.99,229.82,224.63,66781315,223.51499999999996,222.42520000000005,-1,17.92507526177542,12.518846972730211,15.008580390239237,-2.6014743589744,46.823142819472906,1,213.92,60.402141819795354,0,63.51249243124892,0,229.2316363126679,222.32130174768142,215.41096718269495,0,223.0654623655914,-1,221.96924785583448,-1,223.85848931662403,-1,0.6321936838368315,-1,228.2,0.9994604019584795,0.9985985930233944,0
2024-09-20,228.2,229.97,233.09,227.62,318679888,223.69849999999997,222.43780000000007,-1,19.402567735597888,11.266962275457189,15.24173541733937,-2.238205128205152,67.4206119177007,1,214.238,59.1768589372827,0,55.652136390630666,0,230.02488155266863,222.88117777171175,215.73747399075486,0,223.4010752688172,-1,222.37123186513548,-1,224.51463633715568,-1,0.6732760927649117,-1,226.47,0.9985985930233944,1.0007314114152128,0
2024-09-23,226.47,227.34,229.45,225.81,54146023,223.67999999999998,222.35640000000004,-1,17.4623109620381,11.950266047911473,15.06706202695914,-1.964679487179552,67.09648852479692,1,214.99208,56.0170539781771,0,52.4535505065424,0,230.34174621470513,223.22297036488206,216.104194515059,0,223.59305376344088,-1,222.6356685189977,-1,224.8881650561135,-1,0.8279583972883853,-1,227.37,1.0007314114152128,0.9991877353920113,1
2024-09-24,227.37,228.645,229.35,225.73,43556068,223.68949999999995,222.21580000000006,-1,15.71607986583429,10.835239443120338,14.88714706341246,-1.4696153846154516,71.56467072018287,1,215.7159968,57.29458770895447,0,52.51746932643929,0,230.75220797012736,223.61792556822664,216.48364316632592,0,223.82109677419356,-1,222.94110925970753,-1,225.33401832606054,-1,1.017883941814555,1,226.37,0.9991877353920113,1.0009345551919917,0
2024-09-25,226.37,224.93,227.29,224.02,42308715,223.60649999999995,222.04680000000008,-1,14.144471879250862,11.461715498808283,14.332728667704314,-1.033076923076976,67.38472824936024,1,216.410956928,55.37014111018075,0,57.535613678436306,0,230.879140532395,223.8800278950622,216.88091525772938,0,223.96346236559145,-1,223.16232801714577,-1,225.60780243295048,-1,1.0658886946019086,1,227.52,1.0009345551919917,1.0002185283280993,1
2024-09-26,227.52,227.3,228.5,225.41,36636707,223.658,222.0196000000001,-1,13.940024691325783,10.315543948927456,14.052864525085083,-0.45442307692312056,71.97741238157558,1,217.07811865088,57.152520175189345,0,57.590117259622886,0,231.3057548260935,224.22669190505627,217.14762898401904,0,224.16905376344093,-1,223.44346814507185,-1,225.99417207307806,-1,0.9977215189873424,-1,227.79,1.0002185283280993,1.0041659054340035,1
2024-09-27,227.79,228.46,229.52,227.3,34025967,223.558,222.09180000000012,-1,13.566022222193215,9.28398955403471,13.992322315002221,-0.08038461538467345,78.07677251802968,1,217.7185939048448,57.580858604400674,0,53.88448460049047,0,231.4038316932495,224.56605458076518,217.72827746828088,0,224.3795913978495,-1,223.72388955506722,-1,226.37236164545578,-1,0.9842184368737488,-1,233.0,1.0041659054340035,0.9945744865959237,1
2024-09-30,233.0,230.04,233.0,229.65,54793391,223.75799999999998,222.26560000000012,-1,15.689419999973884,8.355590598631238,14.57280344184358,0.4463461538460649,83.58148301949134,1,218.333450148651,64.87726097823281,0,52.88188272522436,0,232.87064921021653,225.36928747783517,217.86792574545382,-1,224.91965591397854,-1,224.32234829344998,-1,227.35979971391347,-1,0.9020408163265319,-1,226.21,0.9945744865959237,1.000464194409495,0
2024-10-01,226.21,229.52,229.65,223.74,63285048,223.92999999999998,222.31060000000014,-1,14.120477999976496,13.43003153876811,13.732506989600116,0.7797435897435321,77.27413145966122,1,218.92371214270494,52.260749889933635,0,50.70111075207826,0,232.9985561954596,225.44935533708897,217.90015447871835,0,225.00670967741945,-1,224.44413227451773,-1,227.3995460372405,-1,0.9704538756262906,-1,226.78,1.000464194409495,0.9990953821710238,1
2024-10-02,226.78,225.89,227.37,223.02,32880605,224.22649999999993,222.34600000000012,-1,12.708430199978846,12.807028384891298,12.80297924638721,1.6667948717948207,73.72226734589235,1,219.49036365699675,53.085539643981406,0,56.294865372286196,0,233.09171019444963,225.57608340022335,218.06045660599708,0,225.12984946236566,-1,224.59483341809724,-1,227.5005538143155,1,1.0250960886276292,1,225.67,0.9990953821710238,1.0009217104057684,0
2024-10-03,225.67,225.14,226.805,223.32,34044158,224.39099999999993,222.4886000000001,-1,11.43758717998096,11.526325546402168,11.939846341975224,2.4975641025640414,70.07817072251525,1,220.03434911071687,51.2293624925499,0,58.17994085967354,0,233.08050513864924,225.58502783829732,218.0895505379454,0,225.1807956989248,-1,224.66419900402644,-1,227.44734395506762,-1,1.1415537488708232,1,226.8,1.0009217104057684,0.9957986220222235,1
2024-10-04,226.8,227.9,228.0,224.13,37345098,224.68999999999997,222.67480000000012,-1,11.488828461982857,10.373692991761951,11.405356141459835,2.99480769230766,75.56090846483698,1,220.5565751462882,53.02991056523292,0,59.354072134986055,0,233.10120037731346,225.7007394727452,218.30027856817694,0,225.30621505376354,-1,224.8019926166699,1,227.53448353108456,1,1.0584770885256594,1,221.69,0.9957986220222235,1.003376379730654,0
2024-10-07,221.69,224.5,225.69,221.33,39505354,224.72899999999996,222.74940000000012,-1,10.339945615784572,12.136323692585739,10.91966424194229,2.7080128205128062,71.22377788301912,1,221.05791214043666,44.94847696100833,0,52.01627104597243,0,232.66077850168887,225.3187642848647,217.97675006804053,0,225.0970752688173,1,224.6012188994654,-1,226.96959950330717,1,1.170266171416947,1,225.77,1.003376379730654,1.003055719719846,1
2024-10-08,225.77,224.3,225.98,223.25,31855693,225.012,222.90000000000015,-1,9.595951054206108,10.922691323327165,10.397052385214336,2.629743589743555,70.36844458415487,1,221.33,51.32647342898827,0,56.83469490175317,0,232.45856549291506,225.3617391148776,218.26491273684013,0,225.16223655913987,-1,224.67662413175796,-1,226.96274636556103,-1,1.2232461055760244,1,229.54,1.003055719719846,0.9995988567969492,1
2024-10-09,229.54,225.23,229.75,224.83,33591091,225.356,223.11480000000017,-1,12.406355948785507,9.830422190994447,10.272530776434355,2.6251923076923163,69.22253404609248,1,221.33,56.35785125589794,0,56.02011355196176,0,232.99892411010904,225.7596687229845,218.52041333585993,0,225.47365591397858,-1,224.99039031680584,-1,227.42254399895674,-1,1.0403257686456246,1,229.04,0.9995988567969492,0.9987988975987886,0
2024-10-10,229.04,227.78,229.5,227.17,28183544,225.66949999999997,223.2540000000002,-1,11.165720353906956,8.847379971895002,10.156903568281516,2.4493589743590007,53.2397459773096,1,221.80040000000002,55.53788348901366,0,64.16144201866022,0,233.36616558139178,226.07208122555738,218.77799686972298,0,225.74956989247323,-1,225.25165545765708,-1,227.77130532433648,-1,0.8418025267628079,-1,227.55,0.9987988975987886,1.0030116934705795,0
2024-10-11,227.55,229.3,229.41,227.34,31759188,225.92199999999997,223.43780000000018,-1,10.04914831851626,7.962641974705502,10.049535446425308,2.348846153846182,55.421863860575414,1,222.25198400000002,53.06038336485768,0,60.32771994917533,0,233.41995447501796,226.21283539455192,219.00571631408587,0,225.92387096774203,-1,225.39993575071145,-1,227.8957413840108,-1,0.8758376762948882,-1,231.3,1.0030116934705795,1.0020141234043274,1
2024-10-14,231.3,228.7,231.73,228.6,39882085,226.671,223.66660000000013,-1,11.364233486664627,7.166377777234952,10.493678278199695,2.2607692307692844,55.16264798140198,1,222.68550464000003,58.12356747125635,0,63.362562965082326,0,233.0119363517761,226.69732726173746,220.38271817169883,0,226.34492473118289,-1,225.78058505711715,-1,228.4714622587767,-1,0.9238543534568641,-1,233.85,1.0020141234043274,0.9983699798238481,1
2024-10-15,233.85,233.61,237.49,232.37,64751367,227.52400000000003,224.15820000000014,-1,15.987810137998183,6.449739999511457,11.996077141870405,2.268076923076933,64.57442081575662,1,223.10168445440004,61.18926723017331,0,59.482337944445554,0,232.86025502848312,227.37853418919104,221.89681334989896,-1,226.92554838709688,-1,226.30119247278702,-1,229.30548453415972,-1,0.9407410175471218,-1,231.78,0.9983699798238481,1.0002928994611064,0
2024-10-16,231.78,231.6,232.12,229.84,34082240,228.07850000000002,224.64920000000018,-1,14.389029124198364,8.334765999560313,12.6455525057211,1.7175641025641255,58.29193002240086,1,223.96498338713604,57.50875108311937,0,64.33495699387154,0,232.7395304413897,227.7977214092681,222.8559123771465,0,227.34879569892482,-1,226.6546639261556,-1,229.79579753672,-1,0.9499913516262567,-1,232.15,1.0002928994611064,1.0022399376136888,1
2024-10-17,232.15,233.43,233.85,230.52,32993810,228.2425,225.09580000000017,-1,14.680126211778518,7.501289399604281,13.559863774831973,1.8475641025641494,58.25781538129141,1,224.77648438390787,57.99510170389428,0,60.55817316069495,0,233.40051259275586,228.21222413219493,223.023935671634,0,227.77240860215062,-1,227.00920173737137,-1,230.2793459706496,-1,1.0407910342954494,1,235.0,1.0022399376136888,1.0011499267846273,1
2024-10-18,235.0,236.18,236.18,234.01,46431472,228.58250000000004,225.5296000000002,-1,15.542113590600678,6.751160459643853,14.803729309703161,2.0621794871795487,57.66454535148656,1,225.5392953208734,61.637479050482725,0,56.915990997144604,0,234.68457265496872,228.8586789767478,223.03278529852687,-1,228.35888172043022,-1,227.52473710915388,-1,231.0661793203397,-1,1.0065438822205848,1,236.48,1.0011499267846273,0.9995197046117512,1
2024-10-21,236.48,234.45,236.85,234.45,36254470,229.083,225.93440000000018,-1,14.657902231540598,6.076044413679468,16.069417605172934,2.425320512820548,67.5502244680028,1,226.256337601621,63.411782081965306,0,58.90081059550477,0,236.10452582572995,229.5845190742004,223.06451232267082,-1,229.0103440860216,-1,228.10249600533749,-1,231.95594220255404,-1,0.9112848974100242,-1,235.86,0.9995197046117512,0.9959986737466049,0
2024-10-22,235.86,233.885,236.22,232.6,38846578,229.5075,226.30100000000016,-1,13.192112008386538,7.318439972311515,16.652414048935334,2.4287820512820986,66.60702805939754,1,226.93035734552373,62.11568774947924,0,62.933692695600364,0,237.17443417365754,230.18218392427653,223.1899336748955,0,229.58832258064527,-1,228.6029801340254,-1,232.67601172922633,-1,0.9068050749711655,-1,230.76,0.9959986737466049,0.9998486219137008,0
2024-10-23,230.76,234.08,235.144,227.76,52286979,229.727,226.49080000000015,-1,11.872900807547884,11.426595975080367,15.863882383902281,2.64730769230772,64.27701772226307,1,227.56393590479232,52.593032980496304,0,55.88121860488256,0,237.12160835302384,230.23721402672638,223.3528197004289,0,229.8033978494625,-1,228.74214270602374,-1,232.68258241082307,1,1.040654564050116,1,230.57,0.9998486219137008,1.000668410741296,0
2024-10-24,230.57,229.98,230.82,228.41,31109503,229.87949999999995,226.66780000000017,-1,10.685610726793096,10.283936377572331,15.131674409228733,2.6673076923077303,58.18735622266923,1,227.76,52.271526277953605,0,59.79030337581206,0,237.09866506884404,230.26890792894292,223.4391507890418,0,229.98879569892486,-1,228.86006898305448,-1,232.65660490154067,-1,1.1612449799196796,1,231.41,1.000668410741296,1.0015728123368934,1
2024-10-25,231.41,229.74,233.22,229.57,38802304,230.06049999999996,226.80160000000018,-1,12.01704965411379,9.255542739815098,14.986732278294115,2.725448717948751,65.27556228611657,1,227.76,53.62138995637778,0,61.20351848967395,0,237.17549605789682,230.3775833642817,223.57967067066656,0,230.21161290322596,-1,229.0245806615671,-1,232.730076800695,-1,1.1963172002998388,1,233.4,1.0015728123368934,1.000212029335435,1
2024-10-28,233.4,233.32,234.73,232.55,36087134,230.08049999999994,226.9486000000002,-1,12.325344688702403,8.329988465833589,15.168828277386323,2.8887820512821065,65.62166451676805,1,228.3438,56.742655339069046,0,61.146834421686854,0,237.4931115430048,230.66543256768344,223.83775359236208,0,230.54365591397865,-1,229.30686578017566,-1,233.0373708277356,-1,1.0254898897600073,1,233.67,1.000212029335435,0.9971770955252853,1
2024-10-29,233.67,233.1,234.325,232.32,35417247,230.45349999999993,227.1042000000002,-1,11.092810219832163,7.726989619250248,15.26823752427308,3.1218589743590144,59.282191746439,1,228.892572,57.16388449036799,0,59.392891638747955,0,237.72113339118644,230.95158184695168,224.18203030271692,0,230.85638709677437,-1,229.5883583104869,-1,233.34151733494707,1,0.9628471748619909,-1,230.1,0.9971770955252853,0.9966208954905353,0
2024-10-30,230.1,232.61,233.47,229.55,47070907,230.61949999999996,227.17600000000022,-1,9.983529197848947,9.724290657325206,14.551406890228222,2.9168589743589735,52.38766740384775,1,229.40841768,50.20281784220637,0,52.99048825611056,0,237.47136246611925,230.87047881390868,224.2695951616981,0,230.9024946236561,1,229.6213674517458,1,233.16326670354752,1,1.1148966016476602,1,225.91,0.9966208954905353,0.9975335331779959,0
2024-10-31,225.91,229.34,229.83,225.37,64370086,230.63149999999996,227.1662000000002,-1,8.985176278064053,12.931861591592693,14.16348665000748,2.272884615384612,49.60845779180217,-1,237.49,43.506464770966005,0,45.96640270001686,0,236.97039252148207,230.3980522602031,223.8257119989241,0,230.6580430107529,1,229.38192439034285,1,232.47131889103844,1,1.551565743004462,1,222.91,0.9975335331779959,0.9992517384557136,0
2024-11-01,222.91,220.965,225.35,220.27,65276741,230.43699999999995,227.13380000000018,-1,8.086658650257647,16.738675432433418,14.789826188816685,1.7110256410256284,41.395402338700585,-1,237.2476,39.4491405731267,0,46.42140655772797,0,236.78092838583794,229.68490442589803,222.5888804659581,0,230.22640860215074,1,228.96438088128846,1,231.46385438959797,1,2.124945795843151,1,222.01,0.9992517384557136,1.0011966651193547,0
2024-11-04,222.01,220.99,222.79,219.71,44944468,230.45299999999997,227.03720000000018,-1,7.277992785231882,15.624807889190079,15.468610895421426,1.0883333333332814,32.02975468451352,-1,236.568496,38.29532186023282,0,46.63454532184592,0,235.98691404342927,228.95396114724107,221.92100825105288,0,229.7480860215056,1,228.51571114701179,1,230.43420500013926,1,1.754897379546013,1,223.45,1.0011966651193547,0.9993950481237138,1
2024-11-05,223.45,221.795,223.95,221.14,28111338,230.33699999999993,226.9626000000002,-1,7.71019350670869,14.062327100271071,15.762518733780444,0.4931410256409663,36.96503541678201,-1,235.55698624000001,41.25585083524115,0,49.02456792270732,0,235.76536536591433,228.42977437131336,221.09418337671238,0,229.37225806451636,1,228.18889107301104,1,229.67787622122637,1,0.8618653306824348,-1,222.72,0.9993950481237138,1.0039118158197489,0
2024-11-06,222.72,222.61,226.065,221.19,54561121,229.99599999999995,226.85640000000018,-1,9.054174156037831,12.656094390243965,15.443950269125343,-0.5192948717949548,38.97422005993736,-1,234.6061670656,40.20279234323094,0,46.06596151901878,0,235.80623055946168,227.88598633595018,219.96574211243868,0,228.95776344086048,1,227.8360593908813,1,228.8989126333485,1,0.8622148710722631,-1,227.48,1.0039118158197489,0.9995783111005486,1
2024-11-07,227.48,224.625,227.875,224.57,42137691,229.91799999999995,226.87620000000018,-1,9.958756740434051,11.390484951219568,14.671198918571747,-1.2445512820513898,38.38206017268089,-1,233.71239704166402,49.29175470557999,0,50.65766289012586,0,235.8215294103396,227.84732097062158,219.87311253090357,0,228.85821505376367,1,227.81308781727606,1,228.78588034621143,1,0.7400765654645931,-1,226.96,0.9995783111005486,0.9977692194767,0
2024-11-08,226.96,227.17,228.66,226.405,38328824,229.88849999999994,226.81960000000015,-1,9.747881066390642,10.251436456097611,13.749954780414624,-1.6108333333334315,38.45225654271199,-1,232.87225321916418,48.425807634676644,0,51.99123062724029,0,235.76870202674803,227.76281421151475,219.75692639628147,0,228.72520430107554,1,227.75804989358082,1,228.61659452428933,1,0.7625034133705313,-1,224.23,0.9977692194767,1.0,0
2024-11-11,224.23,225.0,225.7,221.5,42005602,229.5349999999999,226.72420000000014,-1,8.773092959751578,14.131292810487851,13.981887320170163,-2.040320512820614,38.376872574015664,-1,232.08251802601433,44.05046972435517,0,54.648896086436174,0,235.7060671232038,227.42635571518002,219.14664430715624,0,228.41784946236584,1,227.53043377141432,1,228.12065721488912,1,0.8719271346182594,-1,224.23,1.0,1.0007318533901908,1
2024-11-12,224.23,224.55,225.59,223.355,40398299,229.05399999999986,226.7534000000001,-1,7.89578366377642,12.718163529439066,14.197253249943165,-2.7363461538462275,45.786965139094605,-1,231.34016694445347,44.05046972435517,0,55.363775163021266,0,235.44941751138293,227.12194088516287,218.7944642589428,0,228.12935483870993,1,227.31750256035534,1,227.67045335842175,1,1.0605208677298703,1,225.12,1.0007318533901908,1.0025249045195166,1
2024-11-13,225.12,224.01,226.65,222.76,48566217,228.72099999999986,226.8388000000001,-1,8.16620529739878,11.44634717649516,14.084763048713326,-3.4013461538462195,52.27310794780821,-1,230.64235692778627,45.898630349243355,0,54.302391268785364,0,235.31524799967465,226.9312798484807,218.54731169728674,0,227.90253763440887,1,227.17572820162275,-1,227.37328035454794,-1,1.1084148309686148,1,228.22,1.0025249045195166,0.9973832665900796,1
2024-11-14,228.22,225.02,228.87,225.0,44923941,228.5244999999999,226.95560000000012,-1,9.569584767658903,10.301712458845643,13.354657934256107,-3.80474358974368,52.6853594257097,-1,229.9864155121191,51.86317239531043,0,56.105462941444316,0,235.3184980122449,227.05401510100634,218.78953218976778,0,227.8792903225809,-1,227.2431005757116,1,227.490933197757,1,0.8727984736539738,-1,225.0,0.9973832665900796,1.0024617236038917,0
2024-11-15,225.0,226.4,226.92,224.27,47923696,228.0244999999999,227.03920000000014,-1,8.612626290893012,10.001541212961069,12.860759642948475,-4.074358974359086,46.02744538598396,-1,229.36983058139194,46.169378597855385,0,54.2907056539925,0,234.77742598210932,226.8583946151962,218.9393632482831,0,227.64281720430137,1,227.09838440953666,-1,227.19484819083485,-1,0.8976329971698954,-1,228.02,1.0024617236038917,1.0002098932228551,1
2024-11-18,228.02,225.25,229.74,225.17,44686020,227.60149999999993,227.18140000000014,-1,10.571363661803732,9.001387091664961,12.244849409126434,-3.916602564102675,52.33911324548293,1,219.71,51.54264213793658,0,50.99417030679824,0,234.07881014563245,226.96902369946324,219.85923725329403,0,227.60505376344116,-1,227.15784347988912,-1,227.3037067927236,-1,0.8806926798746364,-1,228.28,1.0002098932228551,1.0005798758100182,1
2024-11-19,228.28,226.98,230.16,226.66,36211774,227.22249999999994,227.34480000000013,1,9.934227295623346,8.101248382498465,11.781252157048014,-3.352948717948749,58.99780406365357,1,219.91060000000002,51.98698561580293,0,52.46747592432529,0,233.3476284962919,227.09387858522865,220.8401286741654,0,227.5704516129035,-1,227.230240674735,-1,227.43441985933922,-1,0.859876210936361,-1,229.0,1.0005798758100182,0.999613843016517,1
2024-11-20,229.0,228.06,229.93,225.89,35169566,227.13449999999995,227.47160000000014,1,8.940804566061011,8.061123544248629,11.121752129229352,-2.5839102564102916,61.81171112361046,1,220.32057600000002,53.26502697255149,0,56.66521194416433,0,233.4047601377246,227.275413958064,221.14606777840342,0,227.57690322580672,-1,227.34441869571984,-1,227.64223672675476,-1,0.811559911226176,-1,228.52,0.999613843016517,1.0010844267144923,0
2024-11-21,228.52,228.88,230.155,225.7103,42108327,227.03199999999998,227.58660000000015,1,8.271724109454905,7.255011189823766,10.575141841688234,-2.0360256410257023,64.1052155068324,1,220.71415296,52.2661773796415,0,58.33359747076419,0,233.3884259428471,227.3939459620579,221.3994659812687,0,227.55354838709707,-1,227.4202626508347,-1,227.7698174120716,-1,0.868697286426484,-1,229.87,1.0010844267144923,1.0023846239975847,1
2024-11-22,229.87,228.06,230.7199,228.06,38168252,226.95499999999998,227.73400000000015,1,8.009451698509409,6.52951007084139,10.239367304691944,-1.3525000000000773,71.32506771538971,1,221.0919868416,54.83166119158249,0,58.771259417796315,0,233.4705082386011,227.6297606323381,221.7890130260751,0,227.61840860215085,-1,227.57831022174858,-1,228.05316401634124,-1,0.9468459945667614,-1,232.87,1.0023846239975847,1.001717361066336,1
2024-11-25,232.87,231.46,233.245,229.74,90152832,226.92849999999999,228.06500000000017,1,9.733606528658477,5.8765590637572505,10.64759467760831,-0.8214102564103314,74.18994023976323,1,221.669661631104,59.97921438242679,0,59.45641272638872,0,233.87781597697466,228.1288310483059,222.37984611963714,0,227.8718279569896,-1,227.91970956228093,-1,228.68330120481724,-1,0.9692789678484123,-1,235.06,1.001717361066336,0.9998986777648022,1
2024-11-26,235.06,233.33,235.57,233.33,45986189,226.998,228.43040000000016,1,11.085245875792618,5.288903157381525,11.602961923112057,-0.09179487179500256,73.94215040345595,1,222.59568870061568,63.26996944175618,0,65.58658889826873,0,234.82088069237622,228.78894237703867,222.7570040617011,-1,228.26316129032293,-1,228.3803734614886,-1,229.52564477473297,-1,0.9623433666535317,-1,234.93,0.9998986777648022,1.001861777766616,0
2024-11-27,234.93,234.465,235.69,233.8101,33498439,227.2395,228.71520000000015,1,10.09672128821336,4.7600128416433725,12.518892404628911,0.8356410256408537,73.63633180819458,1,223.89311983055413,62.93913202719672,0,64.79133499553095,0,236.06924968235273,229.37380500779688,222.67836033324102,0,228.64350537634442,-1,228.8029300123603,-1,230.26960769169466,-1,0.9778857188356846,-1,237.33,1.001861777766616,1.0017328156776253,1
2024-11-29,237.33,234.805,237.81,233.97,28481377,227.8105,228.88440000000014,1,11.207049159392028,4.284011557479035,13.864505084583612,1.6746153846152367,73.26723320614332,1,225.30874545088764,66.42918086700497,0,69.63343695736538,0,237.87626555405464,230.13153786419718,222.38681017433973,0,229.17191397849493,-1,229.35306355994996,-1,231.23975793352406,-1,0.9955436115878415,-1,239.59,1.0017328156776253,1.0023163188296143,1
2024-12-02,239.59,237.27,240.79,237.16,48137103,228.64450000000002,229.11220000000012,1,13.066344243452814,3.8556104017311315,15.711754114656882,2.533525641025477,80.20477487394255,1,227.05892108776337,69.35567623521693,0,69.11345362134026,0,239.7682103210514,231.03234378189268,222.29647724273394,0,229.83498924731214,-1,230.01351107221126,-1,232.39632122347663,-1,1.0068923700426167,1,242.65,1.0023163188296143,1.0002699602094627,1
2024-12-03,242.65,239.81,242.76,238.9,38861017,229.67649999999998,229.4358000000001,-1,13.729709819107532,3.470049361558018,17.770887665262798,3.303717948717832,80.2484206407317,1,229.25589371372124,72.81162167884455,-1,74.13946718228004,-1,242.01355060612693,232.13878723123622,222.26402385634552,-1,230.68561290322612,-1,230.82876842239116,-1,233.82050898825932,-1,0.9924318377913557,-1,243.01,1.0002699602094627,1.0000224725622984,1
2024-12-04,243.01,242.87,244.11,241.25,44383935,230.6545,229.74860000000012,-1,13.706738837196802,3.1230444254022163,19.90342538829691,4.434935897435736,80.22867057265942,1,231.6866328452514,73.19462668755466,-1,73.56647960220153,-1,243.9876525885558,233.17414082826133,222.36062906796687,0,231.5461935483874,-1,231.61465433062398,-1,235.1485629676862,-1,1.0004605345163713,1,243.04,1.0000224725622984,0.9998501338595195,1
